189 2.56289e-07 0.000119829 0.000158563
207 1.1122e-07 9.75257e-05 0.000131468
228 9.81958e-08 8.36095e-05 7.88338e-05
251 7.31337e-08 5.36891e-05 6.62885e-05
276 2.07128e-09 5.39535e-05 2.68566e-05
304 1.83824e-08 4.94211e-06 5.02918e-06
334 3.22883e-12 7.49297e-07 8.53419e-06
368 1.67248e-09 4.52546e-05 3.37494e-05
405 8.52683e-09 1.84016e-05 2.10229e-05
445 3.02454e-09 1.74911e-05 1.94922e-05
490 3.17906e-09 9.94897e-06 9.36306e-06
539 2.36808e-09 8.05934e-06 8.87928e-06
593 1.02383e-09 8.22052e-06 8.97125e-06
652 5.2395e-12 2.18411e-06 1.08453e-06
717 4.11053e-10 5.37594e-06 5.68305e-06
789 2.66662e-10 4.23873e-06 4.4572e-06
868 1.13877e-12 9.44935e-07 5.44503e-07
955 1.78744e-10 2.319e-06 2.45449e-06
1051 7.58199e-11 2.06683e-06 2.15341e-06
1156 2.26676e-13 3.90736e-07 2.46558e-07
1271 3.14008e-11 1.02199e-06 1.08207e-06
1399 1.60228e-11 6.80155e-07 7.01669e-07
1538 1.33442e-11 1.06486e-07 8.05565e-08
1692 6.16918e-12 3.24239e-08 1.38808e-08
1862 6.02431e-12 8.36187e-08 7.07941e-08
2048 5.06306e-12 3.27958e-07 3.24397e-07
2253 2.42627e-12 2.42219e-07 2.50208e-07
2478 3.55851e-15 4.94083e-09 4.04435e-09
2726 1.34852e-12 5.39695e-08 5.10343e-08
2999 6.47034e-13 1.38414e-07 1.41235e-07
3298 5.5473e-13 1.85509e-07 1.85554e-07
3628 5.23515e-14 1.13784e-07 1.10135e-07
3991 3.57296e-13 6.14359e-08 6.25294e-08
4390 3.71137e-14 1.55528e-08 1.41525e-08
4830 1.30826e-13 5.96834e-08 5.96324e-08
5313 1.25561e-13 3.51028e-08 3.54491e-08
5844 1.13104e-13 3.54137e-08 3.47213e-08
6428 8.37217e-14 7.10634e-09 6.96548e-09
7071 1.00603e-13 1.56627e-08 1.58076e-08
7778 1.45549e-13 6.61454e-09 6.40606e-09
8556 7.1627e-15 5.16088e-10 4.38448e-10
9412 1.6337e-13 1.37968e-08 1.36577e-08
10353 1.31833e-13 6.86681e-09 6.89989e-09
11388 2.8806e-14 6.65315e-10 6.20115e-10
12527 2.8473e-13 4.25226e-09 4.26706e-09
13780 1.80336e-14 2.93369e-10 2.79731e-10
15158 6.39669e-14 2.79905e-10 2.7049e-10
16674 6.20642e-14 2.24782e-11 1.27459e-11
18341 8.59365e-14 1.2721e-09 1.27723e-09
20176 9.67592e-14 6.11031e-11 5.7115e-11
22193 2.12623e-13 1.00433e-09 1.00668e-09
24413 1.13637e-13 5.7316e-10 5.74801e-10
26854 4.29198e-14 5.71318e-11 5.5002e-11
29539 1.55558e-13 3.39857e-10 3.40495e-10
32493 8.92927e-14 3.86469e-10 3.87167e-10
35743 1.7943e-14 2.76613e-10 2.77018e-10
39317 8.99812e-14 1.76815e-10 1.76983e-10
43249 1.85425e-13 1.92233e-10 1.92312e-10
47574 2.3719e-13 6.32947e-11 6.27082e-11
52331 2.51641e-13 8.7557e-11 8.75315e-11
57565 2.24847e-13 6.47646e-11 6.47953e-11
63321 1.99544e-13 7.43208e-11 7.45129e-11
69653 5.12194e-13 4.22832e-11 4.22229e-11
76619 1.06646e-13 3.66661e-11 3.67667e-11
84280 4.44826e-13 1.05462e-11 1.09373e-11
92709 3.79131e-13 2.19491e-11 2.22212e-11
101979 1.18298e-13 1.58087e-11 1.57563e-11
112177 2.82678e-14 1.78394e-11 1.78317e-11
123395 1.75578e-13 1.36895e-11 1.3832e-11
135735 4.5527e-13 1.13792e-11 1.10227e-11
149308 6.89507e-13 3.84123e-12 4.49559e-12
