-3 -3 -68.9099
-3 -2.9 -70.379
-3 -2.8 -71.9471
-3 -2.7 -73.7552
-3 -2.6 -75.3616
-3 -2.5 -77.3119
-3 -2.4 -78.8996
-3 -2.3 -79.7338
-3 -2.2 -81.0032
-3 -2.1 -81.9417
-3 -2 -82.306
-3 -1.9 -84.2497
-3 -1.8 -88.0898
-3 -1.7 -92.3795
-3 -1.6 -90.9789
-3 -1.5 -85.3727
-3 -1.4 -83.1649
-3 -1.3 -82.1851
-3 -1.2 -83.8026
-3 -1.1 -87.9484
-3 -1 -91.1257
-3 -0.9 -92.5515
-3 -0.8 -93.5287
-3 -0.7 -93.5606
-3 -0.6 -92.5764
-3 -0.5 -92.6381
-3 -0.4 -93.6033
-3 -0.3 -94.4969
-3 -0.2 -96.64
-3 -0.1 -98.7384
-3 0 -101.647
-3 0.1 -104.092
-3 0.2 -108.299
-3 0.3 -111.354
-3 0.4 -113.863
-3 0.5 -116.405
-3 0.6 -118.408
-3 0.7 -119.651
-3 0.8 -118.506
-3 0.9 -116.057
-3 1 -112.824
-3 1.1 -107.087
-3 1.2 -104.901
-3 1.3 -110.853
-3 1.4 -109.824
-3 1.5 -101.095
-3 1.6 -91.3797
-3 1.7 -87.7124
-3 1.8 -82.9746
-3 1.9 -79.4104
-3 2 -76.083
-3 2.1 -73.5484
-3 2.2 -72.2174
-3 2.3 -69.8923
-3 2.4 -67.3341
-3 2.5 -65.8229
-3 2.6 -64.4303
-3 2.7 -62.5275
-3 2.8 -61.0101
-3 2.9 -59.9583

-2.9 -3 -66.1871
-2.9 -2.9 -67.4321
-2.9 -2.8 -69.3142
-2.9 -2.7 -70.732
-2.9 -2.6 -72.6154
-2.9 -2.5 -73.6334
-2.9 -2.4 -75.8463
-2.9 -2.3 -77.5917
-2.9 -2.2 -78.2491
-2.9 -2.1 -79.2536
-2.9 -2 -81.4513
-2.9 -1.9 -84.7381
-2.9 -1.8 -84.3126
-2.9 -1.7 -78.4538
-2.9 -1.6 -75.7299
-2.9 -1.5 -75.7544
-2.9 -1.4 -79.2759
-2.9 -1.3 -83.3136
-2.9 -1.2 -83.7378
-2.9 -1.1 -82.2396
-2.9 -1 -80.2502
-2.9 -0.9 -79.2755
-2.9 -0.8 -79.7402
-2.9 -0.7 -77.8916
-2.9 -0.6 -76.6663
-2.9 -0.5 -75.4065
-2.9 -0.4 -75.4775
-2.9 -0.3 -76.8795
