#32 8.90561 30.1564 21.3693 0 0 
#64 3.10596 5.53623 8.32334 1.17277 2.70636 
128 0.970332 17.3423 2.16136 0.259767 24.9678 
256 0.35811 0.976114 3.4131 0.15404 6.70956 
512 0.111161 0.928328 0.230392 0.0294187 1.43049 
1024 0.0451821 0.231247 0.218487 0.0232548 0.1767 
2048 0.0196348 0.687022 0.225273 0.0111298 0.992035 
4096 0.00853535 0.0845109 0.0847173 0.00483944 0.308011 
8192 0.00414142 0.046979 0.0467693 0.00267682 0.044356 
16384 0.0019634 0.0231479 0.0231158 0.00123742 0.0156655 

