189 0.000297419 0.00598721 0.0699886
207 0.000208492 0.0031403 0.0390303
228 9.25226e-05 0.00397835 0.0340799
251 0.000110583 0.00321991 0.0326022
276 0.000120248 0.00547859 0.0138751
304 1.51514e-05 0.00389105 0.00552713
334 1.23515e-06 0.00295875 0.00806777
368 1.76013e-05 0.000911164 0.00580362
405 6.55515e-06 0.00265802 0.00111589
445 4.31798e-06 0.000797303 0.00342711
490 8.65028e-06 0.00355073 0.0011913
539 3.72565e-06 0.000336965 0.00120285
593 2.15079e-06 0.000458331 0.000808091
652 1.14648e-06 0.000399628 0.000928279
717 1.01877e-06 0.00033877 0.000474273
789 4.13618e-07 0.000155317 0.000456801
868 4.33457e-07 0.000135343 0.000399625
955 3.1985e-07 0.000113014 0.000238008
1051 2.40054e-07 0.000200408 0.00024514
1156 1.04851e-07 4.22648e-05 8.91323e-05
1271 7.47985e-08 5.90929e-05 8.98513e-05
1399 6.41814e-08 2.34669e-05 4.01867e-05
1538 3.94073e-08 2.53154e-05 2.2071e-05
1692 8.83591e-09 6.14921e-05 6.79823e-05
1862 9.6038e-09 1.20589e-05 1.30111e-05
2048 9.56679e-09 2.69989e-05 3.3943e-05
2253 5.57946e-09 9.37516e-06 1.36034e-05
2478 5.85098e-09 1.14415e-05 2.0662e-05
2726 1.96721e-09 6.45704e-06 6.75556e-06
2999 1.03504e-09 6.04906e-06 5.75036e-06
3298 1.51032e-09 6.64587e-06 8.48954e-06
3628 4.36848e-10 3.51146e-06 4.13057e-06
3991 1.69076e-10 3.10647e-05 2.73623e-05
4390 2.49241e-10 2.7956e-06 3.29647e-06
4830 1.44134e-10 3.14722e-06 3.3916e-06
5313 5.4575e-11 2.66043e-06 3.63083e-06
5844 5.71128e-11 9.5648e-07 1.13856e-06
6428 5.43247e-11 1.49849e-06 1.87589e-06
7071 1.95931e-11 1.87595e-06 2.06644e-06
7778 2.24439e-11 3.79407e-07 3.9247e-07
8556 1.58978e-11 4.21204e-07 4.68668e-07
9412 5.25162e-12 4.84599e-07 4.9368e-07
10353 5.38375e-12 3.70223e-07 4.103e-07
11388 1.92358e-12 3.02223e-07 2.81626e-07
12527 2.68756e-12 2.22617e-07 2.34403e-07
13780 7.24468e-13 9.19838e-08 8.76005e-08
15158 6.93431e-13 1.29084e-07 1.26669e-07
16674 5.75294e-13 8.1726e-08 8.23121e-08
18341 7.29195e-14 7.61495e-08 7.12768e-08
20176 1.20465e-12 4.66467e-08 4.64258e-08
22193 1.28364e-13 3.29735e-08 3.36118e-08
24413 7.5127e-13 2.48261e-07 2.49844e-07
26854 1.81028e-13 2.76379e-08 2.81174e-08
29539 3.77497e-13 1.33203e-08 1.4301e-08
32493 7.4093e-14 1.56133e-08 1.6288e-08
35743 7.68962e-13 7.52822e-09 7.52184e-09
39317 5.06619e-13 6.58592e-09 6.74492e-09
43249 1.17512e-12 1.0814e-08 1.10266e-08
47574 1.19219e-12 1.02036e-08 1.01773e-08
52331 8.59412e-13 5.07557e-09 5.09455e-09
57565 1.12301e-12 2.8968e-09 2.91253e-09
63321 1.07408e-13 2.30704e-09 2.25397e-09
69653 8.5152e-13 3.75315e-09 3.72599e-09
76619 1.49753e-12 1.1618e-09 1.1604e-09
84280 1.63747e-12 9.05115e-10 8.92221e-10
92709 2.28749e-12 1.35975e-09 1.36312e-09
101979 7.17469e-14 1.0121e-09 1.00038e-09
112177 2.33518e-12 8.73377e-10 8.67141e-10
123395 2.51868e-13 8.7051e-10 8.66977e-10
135735 2.57458e-12 3.46534e-10 3.44509e-10
149308 1.11318e-12 1.63504e-09 1.6389e-09

