256 1.12471e-06 1.49334e-06 4.00712e+157 1.12471e-06 1.49334e-06 
512 3.73689e-07 4.24328e-07 2.21191e-06 1.23347e-07 6.79894e-08 
1024 9.06012e-08 2.71164e-07 2.58909e-07 2.45364e-07 2.2011e-07 
2048 1.54827e-08 1.09248e-07 1.7452e-07 5.0844e-08 2.36052e-07 
4096 7.62909e-09 1.17876e-07 1.32916e-07 5.01122e-09 1.20752e-07 
8192 2.09862e-09 5.54368e-08 5.29264e-08 2.55129e-10 1.13208e-07 
16384 5.01975e-10 2.87777e-08 2.97908e-08 3.02402e-11 5.68492e-08 

