0 4.58361 -0.553172
0.1 4.50548 -1.00761
0.2 4.38243 -1.45198
0.3 4.21566 -1.88184
0.4 4.00686 -2.29291
0.5 3.7581 -2.68108
0.6 3.47188 -3.04249
0.7 3.15104 -3.37354
0.8 2.79881 -3.67093
0.9 2.41868 -3.93169
1 2.01445 -4.15323
1.1 1.59016 -4.33335
1.2 1.15004 -4.47024
1.3 0.698472 -4.56255
1.4 0.239972 -4.60937
1.5 -0.220894 -4.61022
1.6 -0.67953 -4.56512
1.7 -1.13136 -4.4745
1.8 -1.57189 -4.33928
1.9 -1.99672 -4.16082
2 -2.40162 -3.94088
2.1 -2.78256 -3.68168
2.2 -3.13573 -3.3858
2.3 -3.45763 -3.05619
2.4 -3.74505 -2.69613
2.5 -3.99512 -2.30923
2.6 -4.20536 -1.89934
2.7 -4.37367 -1.47055
2.8 -4.49839 -1.02713
2.9 -4.57827 -0.573502
3 -4.61253 -0.114191
3.1 0.00261987 0.346791
3.2 0.00271142 0.346962
3.3 0.00280896 0.34669
3.4 0.0029065 0.34641
3.5 0.00300405 0.346119
3.6 0.00310159 0.345818
3.7 0.00319913 0.345508
3.8 0.00329667 0.345188
3.9 0.00339422 0.344859
4 0.00349176 0.344519
4.1 0.0035893 0.34417
4.2 0.00368685 0.343811
4.3 0.00378439 0.343443
4.4 0.00388193 0.343064
4.5 0.00397947 0.342676
4.6 0.00407702 0.342278
4.7 0.00417456 0.34187
4.8 0.0042721 0.341453
4.9 0.00436965 0.341026
5 0.00446719 0.340589
5.1 -3.91091 0.339481
5.2 -3.85749 0.727007
5.3 -3.76573 1.10769
5.4 -3.6365 1.47732
5.5 -3.4711 1.83222
5.6 -3.27117 2.16885
5.7 -3.03872 2.48387
5.8 -2.77605 2.77414
5.9 -2.48578 3.03679
6 -2.17081 3.2692
6.1 -1.83427 3.46907
6.2 -1.47952 3.6344
6.3 -1.11008 3.76357
6.4 -0.729634 3.85528
6.5 -0.341967 3.90864
6.6 0.0490645 3.92312
6.7 0.43957 3.89858
6.8 0.825666 3.83526
6.9 1.20351 3.73381
7 1.56935 3.59524
7.1 1.91955 3.42092
7.2 2.25063 3.21261
7.3 2.5593 2.97238
7.4 2.84248 2.70261
7.5 3.09738 2.406
7.6 3.32146 2.0855
7.7 3.51249 1.74429
7.8 3.66858 1.38578
7.9 3.78819 1.01353
8 3.87013 0.631248
8.1 3.91359 0.242726
8.2 3.91815 -0.148238
8.3 -0.00718814 -0.538052
8.4 -0.00718397 -0.537333
8.5 -0.00717979 -0.536614
8.6 -0.00717562 -0.535896
8.7 -0.00717145 -0.535179
8.8 -0.00716727 -0.534462
8.9 -0.0071631 -0.533745
9 -0.00715893 -0.533029
9.1 -0.00715475 -0.532313
9.2 -0.00715058 -0.531597
9.3 -0.00714641 -0.530882
9.4 -0.00714223 -0.530168
9.5 -0.00713806 -0.529453
9.6 -0.00713389 -0.52874
9.7 -0.00712971 -0.528026
9.8 -0.00712554 -0.527313
9.9 -0.00712137 -0.526601
10 -0.00711719 -0.525889
10.1 -0.00711302 -0.525177
10.2 -0.00710845 -0.524395
10.3 2.82207 -0.523255
10.4 2.75581 -0.801427
10.5 2.6622 -1.0716
10.6 2.54219 -1.33109
10.7 2.39696 -1.57732
10.8 2.22797 -1.80786
10.9 2.0369 -2.02043
11 1.82565 -2.2129
11.1 1.59632 -2.38339
11.2 1.35118 -2.5302
11.3 1.09269 -2.65188
11.4 0.823399 -2.74723
11.5 0.545987 -2.81531
11.6 0.263207 -2.85545
11.7 -0.0221351 -2.86726
11.8 -0.307207 -2.85063
11.9 -0.589182 -2.80573
12 -0.865264 -2.73301
12.1 -1.13272 -2.6332
12.2 -1.38889 -2.5073
12.3 -1.63124 -2.35656
12.4 -1.85738 -2.18248
12.5 -2.06506 -1.98679
12.6 -2.25223 -1.77145
12.7 -2.41704 -1.53858
12.8 -2.55786 -1.2905
12.9 -2.6733 -1.02968
13 -2.76222 -0.758697
13.1 -2.82375 -0.480247
13.2 -2.85729 -0.197089
13.3 -2.8625 0.0879691
13.4 0.0097097 0.372742
13.5 0.00975893 0.371925
13.6 0.00980944 0.370949
13.7 0.00985995 0.369968
13.8 0.00991045 0.368982
13.9 0.00996096 0.367991
14 0.0100115 0.366995
14.1 0.010062 0.365994
14.2 0.0101125 0.364988
14.3 0.010163 0.363976
14.4 0.0102135 0.36296
14.5 0.010264 0.361939
14.6 0.0103145 0.360912
14.7 0.010365 0.359881
14.8 0.0104155 0.358844
14.9 0.010466 0.357803
15 0.0105165 0.356756
15.1 0.010567 0.355704
15.2 0.0106175 0.354648
15.3 0.010668 0.353586
15.4 -2.1126 0.351829
15.5 -2.06697 0.559576
15.6 -2.00096 0.761886
15.7 -1.9152 0.956611
15.8 -1.81056 1.14183
15.9 -1.68807 1.31572
16 -1.54895 1.47657
16.1 -1.39458 1.62278
16.2 -1.22649 1.75294
16.3 -1.04634 1.86575
16.4 -0.855925 1.96011
16.5 -0.657117 2.03509
16.6 -0.451885 2.08997
16.7 -0.242257 2.1242
16.8 -0.0303037 2.13747
16.9 0.181882 2.12964
17 0.392208 2.1008
17.1 0.598598 2.05125
17.2 0.799019 1.98148
17.3 0.991496 1.89219
17.4 1.17413 1.78426
17.5 1.34513 1.65877
17.6 1.50282 1.51697
17.7 1.64563 1.36025
17.8 1.77217 1.19017
17.9 1.8812 1.00841
18 1.97166 0.816772
18.1 2.04265 0.617142
18.2 2.09348 0.411494
18.3 2.12366 0.201856
18.4 2.13291 -0.00970238
18.5 2.12114 -0.22138
18.6 -0.0133619 -0.431479
18.7 -0.0133701 -0.430142
18.8 -0.0133782 -0.428805
18.9 -0.0133863 -0.427468
19 -0.0133945 -0.426129
19.1 -0.0134026 -0.42479
19.2 -0.0134107 -0.423449
19.3 -0.0134188 -0.422108
19.4 -0.013427 -0.420766
19.5 -0.0134351 -0.419424
19.6 -0.0134432 -0.41808
19.7 -0.0134514 -0.416736
19.8 -0.0134595 -0.415391
19.9 -0.0134676 -0.414045
20 -0.0134757 -0.412698
20.1 -0.0134839 -0.41135
20.2 -0.013492 -0.410002
20.3 -0.0135001 -0.408653
20.4 -0.0135083 -0.407303
20.5 -0.0135132 -0.405669
20.6 1.25218 -0.403357
20.7 1.2058 -0.524895
20.8 1.14766 -0.641209
20.9 1.07835 -0.751167
21 0.998552 -0.853699
21.1 0.909053 -0.947809
21.2 0.810738 -1.03259
21.3 0.704575 -1.10721
21.4 0.59161 -1.17096
21.5 0.472952 -1.22322
21.6 0.349765 -1.26349
21.7 0.223257 -1.2914
21.8 0.0946661 -1.30667
21.9 -0.0347503 -1.30917
22 -0.163728 -1.2989
22.1 -0.291007 -1.27595
22.2 -0.415349 -1.24057
22.3 -0.535542 -1.19311
22.4 -0.650416 -1.13405
22.5 -0.758857 -1.06397
22.6 -0.859812 -0.983573
22.7 -0.952303 -0.893644
22.8 -1.03544 -0.795071
22.9 -1.10841 -0.688825
23 -1.17052 -0.575947
23.1 -1.22118 -0.457544
23.2 -1.2599 -0.334775
23.3 -1.28631 -0.208841
23.4 -1.30016 -0.0809711
23.5 -1.30135 0.0475868
23.6 -1.28985 0.17558
23.7 0.0161101 0.302586
23.8 0.0161269 0.30099
23.9 0.0161438 0.299378
24 0.0161606 0.297763
24.1 0.0161775 0.296147
24.2 0.0161944 0.29453
24.3 0.0162112 0.29291
24.4 0.0162281 0.291289
24.5 0.016245 0.289666
24.6 0.0162618 0.288042
24.7 0.0162787 0.286416
24.8 0.0162956 0.284788
24.9 0.0163124 0.283158
25 0.0163293 0.281527
25.1 0.0163462 0.279894
25.2 0.016363 0.278259
25.3 0.0163799 0.276623
25.4 0.0163968 0.274985
25.5 0.0164136 0.273345
25.6 0.0164305 0.271704
25.7 -0.692701 0.269221
25.8 -0.662459 0.335311
25.9 -0.625942 0.398077
26 -0.58351 0.456911
26.1 -0.535584 0.51126
26.2 -0.482635 0.560613
26.3 -0.425179 0.604511
26.4 -0.363777 0.642547
26.5 -0.299023 0.67437
26.6 -0.231544 0.699692
26.7 -0.161991 0.718286
26.8 -0.0910305 0.729989
26.9 -0.0193443 0.734707
27 0.0523827 0.732409
27.1 0.123467 0.723134
