#Plot of the error of the calculated jacobian dJ (expl midpoint,impl midpoint,gen midpoint)
32 2.186 6.24697 4.89627 2.186
64 1.12704 4.56083 2.36276 1.12704
128 0.5043 2.39182 0.436188 0.5043
256 0.249638 1.17931 0.446895 0.249638
512 0.393387 0.614269 0.125285 0.393387
1024 0.0463887 0.251867 0.063368 0.0463887
2048 0.0378073 0.125144 0.0372771 0.0378073
4096 0.0448977 0.0728781 0.0135638 0.0448977
8192 0.00876471 0.0361378 0.0120292 0.00876471
